Website,Name,Price,Unprice,Sale,Promotion,Summary,Status,Brand
https://philong.com.vn,Bộ nhớ RAM Desktop DDR3 8GB Bus 1600Mhz GSKILL AEGIS  (F3-1600C11S-8GIS),690.000 đ,,N/A,,"Ram dành cho máy tính để bàn
Độ trễ 11-11-11-28-2N
Điện áp 1.5V
Có tản nhiệt dạng lá nhôm mỏng",1,gskill
https://philong.com.vn,Bộ nhớ RAM Desktop DDR3 4GB Bus 1600Mhz GSKILL NT (F3-1600C11S-4GNT),Giá: Liên hệ,,N/A,,"Ram dành cho máy tính để bàn
Độ trễ 11-11-11-28
Điện áp 1.5V",0,gskill
https://philong.com.vn,"MÁY IN HÓA ĐƠN XPRINTER XP-K200L cho bếp (USB+LAN+chuông, 80MM CHÍNH HÃNG )",1.850.000 đ,2.290.000 đ,-19%,,"Phương pháp in: In nhiệt trực tiếp khổ 80mm
Chiều rộng in: Chiều rộng giấy 72mm
Mật độ điểm: 576 điểm / dòng hoặc 512 điểm / dòng
Tốc độ in: 200 mm / giây
Cổng kết nối: USB + LAN
Có chuông báo chuyên dùng cho bếp.",0,Xprinter
https://philong.com.vn,"Macbook Air M2 2022 (MLXY3SA/A) (chip M2, Ram 8GB, SSD 256GB, Màu Bạc) Hàng chính hãng bảo hành 12 tháng",27.690.000 đ,32.990.000 đ,-16%,"Khuyến mại: Tặng phiếu mua hàng 200.000đ
Trả góp lãi suất 0% áp dụng cho thẻ tín dụng Sacombank, VPbank. Trả góp lãi suất ưu đãi áp dụng cho nhà tài chính HD Saison và ACS. Trả góp lãi suất uư đãi thông qua cổng MPOS áp dụng cho thẻ tín dụng: Citibank, Eximbank, HSBC, MSB, Techcombank, Nam Á, Shinhan bank, TP bank, Seabank, Kiên Long bank, OCB, VIB, ACB, MB, Vietcombank, SHB...","CPU: Apple M2 8 nhân 2.3GHz
Ram: 8GB LPDDR483200Mhz. Ổ cứng: SSD 256GB M2 PCIe
Màn hình: 13.6 inch Liquid Retina (2560 x 1664)
GPU: 8 nhân
Hệ điều hành: Mac OS 12
Màu sắc: Bạc,",0,Apple
https://philong.com.vn,CASE 1STPLAYER DK-D5 BLACK (no fan),750.000 đ,,N/A,,"Kích thước (LxWxH): 330 x 208 x 430mm
1 mặt kính cường lực, không kèm fan
Chiều cao tối đa của CPU :170 mm
Độ dài tối đa VGA: 325 mm
Cân nặng: NW: 4,45kg GW: 5,27kg",0,1ST Player
https://philong.com.vn,"Laptop Lenovo IdeaPad 5 Pro 16ACH6 (82L500WJVN) (R7-5800H, Ram 16GB, SSD 512GB, GTX 1650 4GB, màn hình 16inch WQXGA 120Hz, Win 11)",Giá: Liên hệ,,N/A,"Khuyến mại: Vòng quay may mắn trúng phiếu mua hàng lên đến 500.000đ
Balo laptop hoặc túi xách Laptop trị giá 350.000đ
Trả góp lãi suất 0% áp dụng cho thẻ tín dụng Sacombank, VPbank.
Trả góp lãi suất ưu đãi áp dụng cho nhà tài chính HD Saison và ACS. Trả góp lãi suất uư đãi thông qua cổng MPOS áp dụng cho thẻ tín dụng: Citibank, Eximbank, HSBC, MSB, Techcombank, Nam Á, Shinhan bank, TP bank, Seabank, Kiên Long bank, OCB, VIB, ACB, MB, Vietcombank, SHB...","CPU:  AMD Ryzen 7-5800H (1,9GHz upto 4.4GHz, 16MB, 8 nhân/ 16 luồng)
Ram: 16GB DDR4 3200MHz Onboard
Ổ cứng: 512GB SSD M.2 2280 PCIe 3.0x4 NVMe
VGA: NVIDIA GeForce GTX 1650 4GB GDDR6
Màn hình: 16.0 inch WQXGA (2560x1600) IPS, 120Hz, 350nits
Hệ điều hành: Windows 11 home SL 64-bit",0,lenovo
https://philong.com.vn,"Laptop Lenovo IdeaPad 5 Pro 16ACH6 (82L500WKVN) (R5-5600H, Ram 16GB, SSD 512GB, GTX 1650 4GB, màn hình 16inch WQXGA 120Hz, Win 11)",22.990.000 đ,,N/A,"Khuyến mại: Vòng quay may mắn trúng phiếu mua hàng lên đến 500.000đ
Balo laptop hoặc túi xách Laptop trị giá 350.000đ
Trả góp lãi suất 0% áp dụng cho thẻ tín dụng Sacombank, VPbank.
Trả góp lãi suất ưu đãi áp dụng cho nhà tài chính HD Saison và ACS. Trả góp lãi suất uư đãi thông qua cổng MPOS áp dụng cho thẻ tín dụng: Citibank, Eximbank, HSBC, MSB, Techcombank, Nam Á, Shinhan bank, TP bank, Seabank, Kiên Long bank, OCB, VIB, ACB, MB, Vietcombank, SHB...","CPU: AMD Ryzen 5-5600H (3.30GHz up to 4.20GHz, 16MB Cache, 6 nhân/ 12 luồng)
Ram: 16GB DDR4 3200MHz Onboard
Ổ cứng: 512GB SSD M.2 2280 PCIe 3.0x4 NVMe
VGA: NVIDIA GeForce GTX 1650 4GB GDDR6
Màn hình: 16.0 inch WQXGA (2560x1600) IPS, 120Hz, 350nits
Hệ điều hành: Windows 11 home SL 64-bit",0,lenovo
https://philong.com.vn,Loa JBL Party box 710 chính hãng,20.800.000 đ,21.900.000 đ,-5%,"Khuyến mại: Trả góp lãi suất 0% áp dụng cho thẻ tín dụng Sacombank, VPbank
Trả góp lãi suất ưu đãi áp dụng cho nhà tài chính HD Saison và ACS.
Trả góp lãi suất ưu đãi thông qua cổng MPOS áp dụng cho thẻ tín dụng: Citibank, Eximbank, HSBC, MSB, Techcombank, Nam Á, Shinhan bank, TP bank, Seabank, Kiên Long bank, OCB, VIB, ACB, MB, Vietcombank, SHB...","Âm thanh JBL Original Pro mạnh mẽ với công suất lên tới 800W.
Thiết kế di động với bánh xe và tay cầm chắc chắn.
Tiết kế hệ thống đèn led và đèn chớp mới cực ấn tượng.
Chống nước IPX4.
Kết nối không dây thông qua bluetooth 5.1 mới nhất.
Kết nối có dây hàng trăm loa cùng loại thông qua công nghệ daisy chain.",0,JBL
https://philong.com.vn,"Chuột Không Dây Công Thái Học Logitech Lift Vertical Màu Đen (4000 DPI, USB Logi Bolt, Bluetooth, Quiet clicks, 4 Buttons, Pin AA)",1.390.000 đ,,N/A,,"Loại sản phẩm: Chuột không dây Ergonomic
Kết nối: USB Logi Bolt và Bluetooth
Độ phân giải: 400 - 4000 DPI
Màu sắc: Graphite, Off-white, Rose
Cảm biến quang học
Pin cho thời gian sử dụng đến 24 tháng",1,logitech
https://philong.com.vn,Bộ chia cổng mạng Switch 8 cổng TP-LINK 8 ports GIGABIT 1000 MBPS (TL-SG108) (vỏ thép màu xám),640.000 đ,,N/A,,,1,TP-Link
https://philong.com.vn,Bộ Phát Wifi Unifi AP NanoHD (UAP-NANO HD),4.990.000 đ,,N/A,,"- Công suất phát mạnh mẽ: 23dBm (200mW) đối với băng tần 2.4Ghz và  26dBm (400mW) đối với băng tần 5Ghz
- Công nghệ Beamforming giúp tối ưu sóng đến từng thiết bị.
- Hỗ trợ kết nối đồng thời tối đa: 200 người",0,Unifi
https://philong.com.vn,UPS APC BVX700LUI-MS 700VA/360W,Giá: Liên hệ,,N/A,,,0,apc
https://philong.com.vn,RAM DDR4 64GB/3600Mhz (2x32) GSKILL TRIDENTZ RGB (F4-3600C18D-64GTZR),Giá: Liên hệ,,N/A,,,0,gskill
https://philong.com.vn,"USB Thu Sóng Wifi TPLink Archer T2U Plus (2 Băng Tần AC600, 433 Mbps 5G + 200Mbps 2.4G)",299.000 đ,,N/A,,"Wi-Fi Tốc Độ Cao: 200 Mbps trên băng tần 2.4 GHz và 433 Mbps trên băng tần 5 GHz
Wi-Fi Băng Tần Kép: Băng tần 2.4 GHz và 5 GHz cung cấp kết nối linh hoạt
Ăng Ten Độ Lợi Cao: Ăng ten độ lợi cao 5dBi tăng cường đáng kể cường độ tín hiệu truyền
Hoàn toàn tương thích với Windows 11/10/8.1/8/7/XP, Mac OS 10.15 và cũ hơn",1,TP-Link
https://philong.com.vn,"USB Thu Sóng Wifi TPLink Archer T2U Nano (2 Băng Tần AC600, 433Mbps+150Mbps, Nhỏ gọn)",290.000 đ,,N/A,,"Thiết kế Nano – Siêu Nhỏ Gọn, Siêu Tiện Dụng
WiFi tốc độ cao - Tốc độ lên tới 600Mbps với 200Mbps trên băng tần 2.4GHz và 433 Mbps trên băng tần 5GHz
Hệ điều hành – Hỗ trợ Windows 10/8.1/8/7/XP, Mac OS X
Chuẩn kết nối: 802.11 a/b/g/n/ac",1,TP-Link
https://philong.com.vn,SSD WD GREEN 480GB (WDS480G3G0A) 2.5 SATA III,890.000 đ,,N/A,"Khuyến mại: 
Ổ cứng SSD 2.5 inch sata III
Đọc 540Mb/s
Ghi 450Mb/s
Dung lượng 480Gb","Ổ cứng SSD 2.5 inch sata III
Đọc 540Mb/s
Ghi 450Mb/s
Dung lượng 480Gb",1,western digital
https://philong.com.vn,"Màn hình Lenovo Q27Q-1L 27inch,độ phân giải 2K, tấm nền IPS, tần số quét 75Hz, HDMI, DP, tích hợp loa",Giá: Liên hệ,6.990.000 đ,N/A,,"Kích thước 27 inch. Tỉ lệ: 16:9
Độ phân giải: 2560 x 1440 pixels
Tấm nền: IPS. Độ phủ màu: 99% sRGB
Tần số quét: 75Hz. Thời gian phản hồi: 4ms
Có loa, AMD FreeSync
Cổng kết nối: VGA, HDMI, Jack Audio",0,lenovo
https://philong.com.vn,"Màn hình Lenovo Q24i-1L 23.8Inch, 75Hz, 4ms, IPS, HDMI, VGA (Tích hợp Loa)",Giá: Liên hệ,,N/A,Khuyến mại: Tấm lót chuột cao cấp Phi Long P03,"Kích thước màn hình: 23.8inch
Tỉ lệ màn hình: 16:9
Độ phân giải màn hình: Full HD 1920x1080 IPS
Độ sáng màn hình: 250 cd / ㎡
Cổng kết nối: VGA, HDMI, Audio Out
Loa tích hợp : 2x3W",0,lenovo
https://philong.com.vn,"Màn hình máy tính 23.8 inch LENOVO D24-20, không viền 3 cạnh, VA, Full HD, 75Hz, 250cd, Anti-Glare, bảo hành chính hãng 36 tháng",Giá: Liên hệ,3.690.000 đ,N/A,Khuyến mại: Tấm lót chuột cao cấp P03,"Tấm nền VA 
Độ phân giải: Full HD 1920 x 1080dpi
Góc nhìn 178/178 độ
Thời gian đáp ứng: 5ms
Tần số quét: 75Hz
Cổng kết nối: VGA + HDMI + Audio out",0,lenovo
https://philong.com.vn,"Máy in phun màu EPSON L121 (A4 1 mặt, 4 màu, có sẵn bộ mực In kiên tục) Hàng chính hãng",2.990.000 đ,,N/A,,"In phun màu có bộ tiếp mực ngoài chính hãng
Khổ giấy in: Tối đa khổ A4
Tốc độ in: Trắng đen 8,5ipm, màu 4,5 ipm
 Chức năng đặc biệt: Có sẵn bộ tiếp mực ngoài chính hãng
Hiệu suất làm việc: 7.000 trang / tháng
Mực in sử dụng: Epson T6641/T6642/T6643/T6644",1,epson
https://philong.com.vn,"Tai Nghe Không Dây JBL T115BT Màu cam (Bluetooth, In-ear, Mic, Pin 120mAh, Quàng Cổ)",490.000 đ,,N/A,,"Kích thước củ loa: 8.6mm dynamic driver
Tần số: 20Hz - 20kHz
Bluetooth: V4.2
Thời gian sạc: <2h
Thời lượng nghe nhạc với BT: 8h
Trọng lượng: 19g",0,JBL
https://philong.com.vn,"Tai Nghe Không Dây JBL T115BT Màu xanh lá (Bluetooth, In-ear, Mic, Pin 120mAh, Quàng Cổ)",490.000 đ,,N/A,,"Kích thước củ loa: 8.6mm dynamic driver
Tần số: 20Hz - 20kHz
Bluetooth: V4.2
Thời gian sạc: <2h
Thời lượng nghe nhạc với BT: 8h
Trọng lượng: 19g",0,JBL
https://philong.com.vn,"Tai Nghe Không Dây JBL T115BT Màu xanh dương (Bluetooth, In-ear, Mic, Pin 120mAh, Quàng Cổ)",490.000 đ,,N/A,,"Kích thước củ loa: 8.6mm dynamic driver
Tần số: 20Hz - 20kHz
Bluetooth: V4.2
Thời gian sạc: <2h
Thời lượng nghe nhạc với BT: 8h
Trọng lượng: 19g",1,JBL
https://philong.com.vn,"Tai Nghe Không Dây JBL T115BT Màu xám (Bluetooth, In-ear, Mic, Pin 120mAh, Quàng Cổ)",490.000 đ,,N/A,,"Kích thước củ loa: 8.6mm dynamic driver
Tần số: 20Hz - 20kHz
Bluetooth: V4.2
Thời gian sạc: <2h
Thời lượng nghe nhạc với BT: 8h
Trọng lượng: 19g",0,JBL
https://philong.com.vn,"Tai Nghe Không Dây JBL T115BT Màu đen (Bluetooth, In-ear, Mic, Pin 120mAh, Quàng Cổ)",490.000 đ,,N/A,,"Kích thước củ loa: 8.6mm dynamic driver
Tần số: 20Hz - 20kHz
Bluetooth: V4.2
Thời gian sạc: <2h
Thời lượng nghe nhạc với BT: 8h
Trọng lượng: 19g",1,JBL
https://philong.com.vn,"Màn hình chơi game 23.8inch UltraGear 24GN650-B, Full HD, tấm nền IPS, 1ms (GtG), Tần số quét 144Hz, Hàng chính hãng",4.150.000 đ,5.990.000 đ,-31%,,"Màn hình FHD 23,8 inch (1920 X 1080)
IPS 1ms (GtG)
Tốc độ làm mới 144Hz
sRGB 99% (Thông thường) & HDR10
Công nghệ AMD FreeSync™ Premium
Chân đỡ có thể điều chỉnh độ cao, độ nghiêng và độ xoay",1,lg
https://philong.com.vn,"Tai Nghe Không Dây Có Công Nghệ Chống Ồn WH-1000XM5 (Màu Bạc, Bluetooth 5.2, Pin Lên tới 40h)",7.990.000 đ,9.490.000 đ,-16%,,"Bộ trình điều khiển được thiết kế đặc biệt 30mm cho âm thanh đặc biệt
Cuộc gọi khử tiếng ồn vượt trội với micrô lọc không gian 2x2 và hệ thống giảm tiếng ồn (sử dụng AI)
Thiết kế siêu nhẹ siêu thoải mái trong “Da mềm vừa vặn”
Hộp đựng có thể gấp gọn được, tiết kiệm không gian",0,sony
https://philong.com.vn,"Tai Nghe Không Dây Có Công Nghệ Chống Ồn WH-1000XM5 (Màu Đen, Bluetooth 5.2, Pin Lên tới 40h)",7.990.000 đ,9.490.000 đ,-16%,,"Bộ trình điều khiển được thiết kế đặc biệt 30mm cho âm thanh đặc biệt
Cuộc gọi khử tiếng ồn vượt trội với micrô lọc không gian 2x2 và hệ thống giảm tiếng ồn (sử dụng AI)
Thiết kế siêu nhẹ siêu thoải mái trong “Da mềm vừa vặn”
Hộp đựng có thể gấp gọn được, tiết kiệm không gian",0,sony
https://philong.com.vn,Bàn phím không dây Apple iPad Pro 12.9 2021 Magic Keyboard (MJQK3),9.490.000 đ,9.990.000 đ,-5%,,"Bàn phím tự động kết nối với iPad qua cổng Smart Connector.
Bổ sung trackpad hỗ trợ chuột, bàn phím có đèn nền.
Bản lề dựng iPad nhiều góc độ, có cổng USB-C để sạc iPad.
Tương thích với iPad Pro 12.9 inch thế hệ 3-4-5 (2018-2020-2021 M1).
Hỗ trợ kiểu gõ TELEX, không hỗ trợ kiểu gõ VNI.",0,Apple
https://philong.com.vn,"Chuột không dây Bluetooth Logitech Pebble M350, hạn chế tiếng ồn khi sử dụng, màu trắng",499.000 đ,549.000 đ,-9%,,"Thiết kế tối ưu hạn chế tiếng ồn.
Kết nối với thiết bị thông qua Bluetooth hoặc đầu thu USB
Phạm vi điều khiển lên tới 10m
Thời gian sử dụng pin 18 tháng.",1,logitech
https://philong.com.vn,"Chuột không dây Bluetooth Logitech Pebble M350, hạn chế tiếng ồn khi sử dụng, Màu Hồng",499.000 đ,549.000 đ,-9%,,"Thiết kế tối ưu hạn chế tiếng ồn.
Kết nối với thiết bị thông qua Bluetooth hoặc đầu thu USB
Phạm vi điều khiển lên tới 10m
Thời gian sử dụng pin 18 tháng.",0,logitech
https://philong.com.vn,Cáp USB-C to LIGHTNING INNOSTYLE POWERFLEX MFI ICL150AL MÀU BẠC (PD60W),390.000 đ,,N/A,,"Chuẩn sạc nhanh: 20/30/60W
Chứng chỉ MFI Chipset C94 do Apple cấp phép
Charger & Sync: sạc và đồng bộ dữ liệu
Sử dụng vật liệu dù Nylon bọc 2 lớp dù siêu bền
Có thể gập lại, xoắn hoặc uốn cong hơn 20.000 lầnChiều dài: 1,5M",1,INNOSTYLE
https://philong.com.vn,Cáp USB-C to LIGHTNING INNOSTYLE POWERFLEX MFI ICL150AL MÀU XANH (PD60W),390.000 đ,,N/A,,"Chuẩn sạc nhanh: 20/30/60W
Chứng chỉ MFI Chipset C94 do Apple cấp phép
Charger & Sync: sạc và đồng bộ dữ liệu
Sử dụng vật liệu dù Nylon bọc 2 lớp dù siêu bền
Có thể gập lại, xoắn hoặc uốn cong hơn 20.000 lầnChiều dài: 1,5M",1,INNOSTYLE
https://philong.com.vn,Cáp USB-C to LIGHTNING INNOSTYLE POWERFLEX MFI ICL150AL MÀU ĐEN (PD60W),390.000 đ,,N/A,,"Chuẩn sạc nhanh: 20/30/60W
Chứng chỉ MFI Chipset C94 do Apple cấp phép
Charger & Sync: sạc và đồng bộ dữ liệu
Sử dụng vật liệu dù Nylon bọc 2 lớp dù siêu bền
Có thể gập lại, xoắn hoặc uốn cong hơn 20.000 lầnChiều dài: 1,5M",1,INNOSTYLE
https://philong.com.vn,"Màn Hình 2K Gaming E-DRA 32 inch EGM32KF2ER (Độ Phân Giải QHD (2560 x 1440), Tấm nền IPS, Tần số quét 144hz, GSync, Freesync, 1xDisplay Port 1.2, 3xHDMI, 1xAudio out)",8.890.000 đ,10.990.000 đ,-19%,Khuyến mại: TẶNG BÀN DI CHUỘT PAD PHILONG PL-GP02 (300x800x3mm),"Tỉ lệ: 16:9
Độ phân giải: QHD (2560 x 1440)
LED RGB mặt sau
Cổng kết nối: 1xDisplay Port 1.2 + 2xHDMI 1.4 + 1 HDMI 2.0 + 1xAudio out.
Chân xoay(Ajusable Stand) giúp màn hình trở nên linh hoạt hơn. Tối đa xoay 90 độ.
Cân nặng: 9.55kg. Cả thùng 11.87kg",0,E-DRA
https://philong.com.vn,Cáp USB-C to USB-C INNOSTYLE POWERFLEX MFI ICC150AL MÀU ĐEN (PD60W),290.000 đ,,N/A,,"Chuẩn sạc nhanh: 3A/20V (PD60W)
Sử dụng vật liệu dù Nylon bọc 2 lớp dù siêu bền
bên trong lõi đồng được bọc bởi chất liệu Alumium nguyên khối
(EMI: Electro magnetic interference) nên giúp tốc độ sạc nhanh hơn
Có thể gập lại, xoắn hoặc uốn cong hơn 20.000 lần
Dài 1.5 mét",1,INNOSTYLE
https://philong.com.vn,Cáp USB-C to USB-C INNOSTYLE POWERFLEX MFI ICC150AL MÀU XANH (PD60W),290.000 đ,,N/A,,"Chuẩn sạc nhanh: 3A/20V (PD60W)
Sử dụng vật liệu dù Nylon bọc 2 lớp dù siêu bền
bên trong lõi đồng được bọc bởi chất liệu Alumium nguyên khối
(EMI: Electro magnetic interference) nên giúp tốc độ sạc nhanh hơn
Có thể gập lại, xoắn hoặc uốn cong hơn 20.000 lần
Dài 1.5 mét",1,INNOSTYLE
https://philong.com.vn,Cáp USB-C to USB-C INNOSTYLE POWERFLEX MFI ICC150AL MÀU BẠC (PD60W),290.000 đ,,N/A,,"Chuẩn sạc nhanh: 3A/20V (PD60W)
Sử dụng vật liệu dù Nylon bọc 2 lớp dù siêu bền
bên trong lõi đồng được bọc bởi chất liệu Alumium nguyên khối
(EMI: Electro magnetic interference) nên giúp tốc độ sạc nhanh hơn
Có thể gập lại, xoắn hoặc uốn cong hơn 20.000 lần
Dài 1.5 mét",0,INNOSTYLE
https://philong.com.vn,NAS Synology DS220+,9.100.000 đ,,N/A,,Thiết bị lưu trữ NAS Synology DS220+ NAS 2 Bays2-core CPU burst up to 2.9 GHz2 x 1GbE RJ-45 portsBtrfs file system support,0,Synology
https://philong.com.vn,"Máy bộ đàm cầm tay Motorola CP-168 VHF (màu trắng, Pin 3500mAh, kèm đế sạc)",790.000 đ,,N/A,,"Dải tần số: UHF 400-480 MHz.
Bộ nhớ 16 kênh tần số.
Công suất phát : 5W(UHF) xuyên qua vật cản rất tốt.
Điện áp hoạt động : 7,4V.
Pin : Li-on (3500 mAh) cho thời gian sử dụng liên tục 10 ~ 12h.",1,Motorola
https://philong.com.vn,"Củ sạc nhanh siêu nhỏ 20W INNOSTYLE IMC20PDBLK, màu đen",Giá: Liên hệ,,N/A,,"Max Output: 20W
Công nghệ: Power Delivery 3.0
Số cổng: 1*USB-C
Đầu vào: AC 100-240V 50/60Hz, 0.5A Max
Với đầu ra USB-C 5V=3A, 9V=2.22A, 12V=1.67A",0,INNOSTYLE
https://philong.com.vn,"Củ sạc nhanh siêu nhỏ 20W INNOSTYLE IMC20PDWHI, màu trắng",Giá: Liên hệ,,N/A,,"Max Output: 20W
Công nghệ: Power Delivery 3.0
Số cổng: 1*USB-C
Đầu vào: AC 100-240V 50/60Hz, 0.5A Max
Với đầu ra USB-C 5V=3A, 9V=2.22A, 12V=1.67A",0,INNOSTYLE
https://philong.com.vn,Ổ cứng SSD WD GREEN 240GB WDS240G2G0C SN350 NVMe  M.2-2280 PCIe Gen3x4,790.000 đ,,N/A,,"- Dung lượng 240GB
- Chuẩn kết nối: M2 2280 
- Giao diện:  PCIe Gen3 8 Gb/s
- Tốc độ đọc ghi:2400/900MB/s",0,western digital
https://philong.com.vn,Ổ cứng SSD WD GREEN 240GB WDS240G3G0B M2 2280 SATA III,550.000 đ,,N/A,,"- Dung lượng 240GB
- Chuẩn kết nối: M2 Sata 
- Tốc độ: Read up to 545MB/s, Write up to 465MB/s
- Tốc độ đọc ghi 4K: Up to 37K/68K IOPS",1,western digital
https://philong.com.vn,"SSD 240GB Western Digital GREEN WDS240G3G0A, 2.5inch, SATA III, hàng chính hãng, bảo hành 36 tháng",520.000 đ,790.000 đ,-34%,,"Chuẩn kết nối Sata 3
Tốc độ đọc up to 545MB/s
Tốc độ ghi up to 465MB/s
Kích thước 2.5 inch",1,western digital
https://philong.com.vn,Bảng vẽ điện tử WACOM  INTUOS PRO MEDIUM (PTH-660/K0) Chính Hãng,8.890.000 đ,9.100.000 đ,-2%,,"Khu vực vẽ và cảm ứng: 224 x 148 mm
Kết nối: USB , Wireless RF
Công nghệ bút: không dây, không dùng pin 
Độ phân giải: 200 line per mm (5080 line per inch)   
Lực nhấn: 8149
Công nghệ cảm ứng đa điểm: Có 
Cảm ứng chạm đa điểm : Có
Hỗ trợ không dây: Buetooth",0,WACOM
https://philong.com.vn,VGA Gigabyte RX 6400 Eagle 4GB GDDR6 (GV-R64EAGLE-4GD),5.400.000 đ,,N/A,,"Dung lượng bộ nhớ: 4GB GDDR6
Boost Clock* : up to 2321 MHz
Game Clock* : up to 2039 MHz
Băng thông: 64 bit
Kết nối: DisplayPort 1.4 *1, HDMI 2.1 *1
Nguồn yêu cầu: 350W",1,gigabyte
https://philong.com.vn,VGA Gigabyte Radeon RX 6400 D6 Low Profile 4G (GV-R64D6-4GL) (4GB/64bit/GDDR6/HDMI+DP),5.150.000 đ,,N/A,,"Thương Hiệu:Gigabyte
Thời gian bảo hành:36 Tháng
Chipset:AMD RX 6400
Dung lượng:4 GB
Cổng kết nối:1 Display Port, 1 HDMI",1,gigabyte
https://philong.com.vn,"Màn hình máy tính ASUS TUF GAMING VG249Q1A 23.8 inch FHD, IPS, 165Hz, Gsync, có loa",3.990.000 đ,,N/A,,"Màn hình phẳng, tỉ lệ 16:9
Kích thước: 23.8inch, tấm nền IPS
Độ phân giải: FHD (1920x1080), tần số quét 165Hz
Cổng kết nối: DisplayPort 1.2 x 1, HDMI(v1.4) x 2 , Earphone Jack
Tích hợp loa
Phụ kiện: Cáp nguồn, cáp DisplayPort , cáp HDMI",1,asus
https://philong.com.vn,"Tai Nghe Không Dây Chống Ồn JBL TUNE 230NC TWS WHITE (Bluetooth 5.2, Hộp Sạc 30h, Chống nước chuẩn IPX4)",2.490.000 đ,,N/A,,"Tích hợp chống ồn chủ động (hay Active Noise Cancelling, ANC)
Thời gian sử dụng lên đến 40h (10h + 30h khi dùng Bluetooth, 8h + 24h khi dùng thêm ANC)
Khả năng kháng nước IPX4
Công nghệ 4 micrô cho cuộc gọi rõ ràng, sắc nét (2 micrô trên mỗi micrô)
Truy cập trực tiếp vào trợ lí giọng nói tích hợp sẵn của Google và Alexa
Smart Ambient và Fast Fair đến từ Google",0,JBL
https://philong.com.vn,"Tai Nghe Không Dây Chống Ồn JBL TUNE 230NC TWS BLACK (Bluetooth 5.2, Hộp Sạc 30h, Chống nước chuẩn IPX4)",2.490.000 đ,,N/A,,"Tích hợp chống ồn chủ động (hay Active Noise Cancelling, ANC)
Thời gian sử dụng lên đến 40h (10h + 30h khi dùng Bluetooth, 8h + 24h khi dùng thêm ANC)
Khả năng kháng nước IPX4
Công nghệ 4 micrô cho cuộc gọi rõ ràng, sắc nét (2 micrô trên mỗi micrô)
Truy cập trực tiếp vào trợ lí giọng nói tích hợp sẵn của Google và Alexa
Smart Ambient và Fast Fair đến từ Google",0,JBL
https://philong.com.vn,"Tai Nghe Không Dây Chống Ồn JBL TUNE 230NC TWS BLUE (Bluetooth 5.2, Hộp Sạc 30h, Chống nước chuẩn IPX4)",2.490.000 đ,,N/A,,"Tích hợp chống ồn chủ động (hay Active Noise Cancelling, ANC)
Thời gian sử dụng lên đến 40h (10h + 30h khi dùng Bluetooth, 8h + 24h khi dùng thêm ANC)
Khả năng kháng nước IPX4
Công nghệ 4 micrô cho cuộc gọi rõ ràng, sắc nét (2 micrô trên mỗi micrô)
Truy cập trực tiếp vào trợ lí giọng nói tích hợp sẵn của Google và Alexa
Smart Ambient và Fast Fair đến từ Google",0,JBL
https://philong.com.vn,"Tai Nghe Không Dây Chống Ồn JBL TUNE 230NC TWS BEIGE (Bluetooth 5.2, Hộp Sạc 30h, Chống nước chuẩn IPX4)",2.490.000 đ,,N/A,,"Tích hợp chống ồn chủ động (hay Active Noise Cancelling, ANC)
Thời gian sử dụng lên đến 40h (10h + 30h khi dùng Bluetooth, 8h + 24h khi dùng thêm ANC)
Khả năng kháng nước IPX4
Công nghệ 4 micrô cho cuộc gọi rõ ràng, sắc nét (2 micrô trên mỗi micrô)
Truy cập trực tiếp vào trợ lí giọng nói tích hợp sẵn của Google và Alexa
Smart Ambient và Fast Fair đến từ Google",0,JBL
https://philong.com.vn,Bàn phím ROG STRIX Scope NX TKL MOONLIGHT (BLUE),3.490.000 đ,,N/A,,"Tên sản phẩm: Bàn phím ASUS ROG Strix
Scope NX TKL Moonlight
Màu sắc: White and Gray
Kết nối: Có dây
Kích thước: 80%
Đèn LED: Per-Key RGB LEDs
Switch: ROG NXMechanical
Switches: Blue
Tương thích: Windows 10",1,asus
https://philong.com.vn,Bàn phím ROG STRIX Scope NX TKL MOONLIGHT (RED),3.490.000 đ,,N/A,,"Tên sản phẩm: Bàn phím ASUS ROG Strix Scope NX TKL Moonlight
Màu sắc: White and Gray
Kết nối: Có dây
Kích thước: 80%
Đèn LED: Per-Key RGB LEDs
Switch: ROG NXMechanical
Switches: Red
Tương thích: Windows 10",1,asus
https://philong.com.vn,Tai nghe ROG STRIX GO BT,5.500.000 đ,,N/A,,"Kết nối: Bluetooth 5.0,Có dây:3.5 mm
Microphone: Có
kiểu: over-ear",1,asus
https://philong.com.vn,Tai nghe Asus ROG Delta S ANIMATE,5.790.000 đ,,N/A,,"Tai nghe Asus ROG Delta S ANIMATE
Màn hình LED AniMe Matrix™ có thể tùy chỉnh
Bộ giải mã Quad DAC™ESS 9281 chuẩn MQA cao cấp nhất
Củ loa ASUS Essence cùng thiết kế buồng chứa đặc biệt cho âm thanh huyền ảo
Micro tích hợp AI Noise-Canceling lọc tạp âm cực tốt
Siêu nhẹ, chỉ 310 gram cho cảm giác đeo thoải mái
Cổng kết nối USB-C (có jack chuyển USB-A) tương thích với mọi thiết bị: PC, PS5, Nintendo switch hay các thiết bị di động",1,asus
